filename,ground_truth,prediction,ground_truth_normalized,prediction_normalized,wer,cer,length_ground_truth,length_prediction
0015_000077.wav,but i saw you walking.,but i saw you walking,but i saw you walking,but i saw you walking,0.0,0.0,5,5
0015_000078.wav,the art quite safe with me.,the art quite safe with me,the art quite safe with me,the art quite safe with me,0.0,0.0,6,6
0015_000079.wav,all my gum tips gone as well.,all my gum tips gone as well,all my gum tips gone as well,all my gum tips gone as well,0.0,0.0,7,7
0015_000080.wav,then there was a report.,then there was a report,then there was a report,then there was a report,0.0,0.0,5,5
0015_000081.wav,and i never had a whooping cough why.,and i never had a whooping cough why,and i never had a whooping cough why,and i never had a whooping cough why,0.0,0.0,8,8
0015_000082.wav,a fair jaw cracker dwarf language must be!,a fair jaw cracker dwarf language must be,a fair jaw cracker dwarf language must be,a fair jaw cracker dwarf language must be,0.0,0.0,8,8
0015_000083.wav,be off now as quick as you may!,be off now as quick as you may,be off now as quick as you may,be off now as quick as you may,0.0,0.0,8,8
0015_000084.wav,by hook or by crook.,by hook or by crook,by hook or by crook,by hook or by crook,0.0,0.0,5,5
0015_000085.wav,suppose i take grandmother a fresh vegetable.,suppose i take grandmother a fresh vegetable,suppose i take grandmother a fresh vegetable,suppose i take grandmother a fresh vegetable,0.0,0.0,7,7
0015_000086.wav,and tick a tack too.,and tick a tack too,and tick a tack too,and tick a tack too,0.0,0.0,5,5
0015_000087.wav,a hippo lives in the zoo.,ahippo lives in the zoo,a hippo lives in the zoo,ahippo lives in the zoo,0.3333333333333333,0.041666666666666664,6,5
0015_000088.wav,in my opinion that-is a good idea!,in my opinion that is a good idea,in my opinion thatis a good idea,in my opinion that is a good idea,0.2857142857142857,0.03125,7,8
0015_000089.wav,let go of my top knot.,let go of my top knot,let go of my top knot,let go of my top knot,0.0,0.0,6,6
0015_000090.wav,and they did push so!,and they did push so,and they did push so,and they did push so,0.0,0.0,5,5
0015_000091.wav,we expected tom would jump for joy.,we expected tom would jump for joy,we expected tom would jump for joy,we expected tom would jump for joy,0.0,0.0,7,7
0015_000092.wav,does the one that wins get the crowned?,does the one that winds get the crowned,does the one that wins get the crowned,does the one that winds get the crowned,0.125,0.02631578947368421,8,8
0015_000093.wav,to buy two pork chops.,to buy two pork chops,to buy two pork chops,to buy two pork chops,0.0,0.0,5,5
0015_000094.wav,they found a cow grazing in a field.,they found a cow grazing in a field,they found a cow grazing in a field,they found a cow grazing in a field,0.0,0.0,8,8
0015_000095.wav,aha what i have we here?,aha what i have we here,aha what i have we here,aha what i have we here,0.0,0.0,6,6
0015_000096.wav,i don't painted tiger.,i don't painted tiger,i dont painted tiger,i dont painted tiger,0.0,0.0,4,4
0015_000097.wav,confess that you opened the thirteenth door.,confess that you opened the thirteenth door,confess that you opened the thirteenth door,confess that you opened the thirteenth door,0.0,0.0,7,7
0015_000098.wav,said the witch.,said the witch,said the witch,said the witch,0.0,0.0,3,3
0015_000099.wav,i've hit the wrong nose.,i've hit the wrong nose,ive hit the wrong nose,ive hit the wrong nose,0.0,0.0,5,5
0015_000100.wav,"well anyhow it didn't rain, he said.",well anyhow it didn't rain he said,well anyhow it didnt rain he said,well anyhow it didnt rain he said,0.0,0.0,7,7
0015_000101.wav,"it's me piglit, help help!",it's me piglet help help,its me piglit help help,its me piglet help help,0.2,0.043478260869565216,5,5
0015_000102.wav,"this is jack, the relatives of tom.",this is jack the relatives of tom,this is jack the relatives of tom,this is jack the relatives of tom,0.0,0.0,7,7
0015_000103.wav,the elephant and the carpenter is the longest.,the elephant and the carpenter is the longest,the elephant and the carpenter is the longest,the elephant and the carpenter is the longest,0.0,0.0,8,8
0015_000104.wav,here am i whom you seek.,here am i whom you seek,here am i whom you seek,here am i whom you seek,0.0,0.0,6,6
0015_000105.wav,he was killed by an arrow.,he was killed by an arrow,he was killed by an arrow,he was killed by an arrow,0.0,0.0,6,6
0015_000106.wav,i guess it's a choice feast.,i guess it's a choice feast,i guess its a choice feast,i guess its a choice feast,0.0,0.0,6,6
0015_000107.wav,tom and michael woke up next morning.,tom and michael woke up next morning,tom and michael woke up next morning,tom and michael woke up next morning,0.0,0.0,7,7
0015_000108.wav,the squire himself showed perfect.,the squire himself showed perfect,the squire himself showed perfect,the squire himself showed perfect,0.0,0.0,5,5
0015_000109.wav,if they mother knew it.,if they mother knew it,if they mother knew it,if they mother knew it,0.0,0.0,5,5
0015_000110.wav,act drop second act scene.,axdrops second act scene,act drop second act scene,axdrops second act scene,0.4,0.16,5,4
0015_000111.wav,we nightly dance our heyday guise.,we knightly dance our hay day guise,we nightly dance our heyday guise,we knightly dance our hay day guise,0.5,0.09090909090909091,6,7
0015_000112.wav,"clown, to call him joey.",clown to call him joy,clown to call him joey,clown to call him joy,0.2,0.045454545454545456,5,5
0015_000113.wav,mister lawson saw george last night.,mister lawson saw george last night,mister lawson saw george last night,mister lawson saw george last night,0.0,0.0,6,6
0015_000114.wav,a half pounds of flour and two ounces suet.,a half pounce of flour and two ounces suet,a half pounds of flour and two ounces suet,a half pounce of flour and two ounces suet,0.1111111111111111,0.047619047619047616,9,9
0015_000115.wav,"he might call it, for example.",he might call it for example,he might call it for example,he might call it for example,0.0,0.0,6,6
0015_000116.wav,"no, i burst the balloon!",no i burst the balloon,no i burst the balloon,no i burst the balloon,0.0,0.0,5,5
0015_000117.wav,they were children of mine.,they were children of mine,they were children of mine,they were children of mine,0.0,0.0,5,5
0015_000118.wav,look out! said alice.,look out said alice,look out said alice,look out said alice,0.0,0.0,4,4
0015_000119.wav,the owl flew into a bush.,the owl flew into a bush,the owl flew into a bush,the owl flew into a bush,0.0,0.0,6,6
0015_000120.wav,our king george is labourers.,our king george is laborers,our king george is labourers,our king george is laborers,0.2,0.03571428571428571,5,5
0015_000121.wav,finn and fairy shoemaker.,finn and the fairy shoemaker,finn and fairy shoemaker,finn and the fairy shoemaker,0.25,0.16666666666666666,4,5
0015_000122.wav,am i an absolute pauper?,am i an absolute pauper,am i an absolute pauper,am i an absolute pauper,0.0,0.0,5,5
0015_000123.wav,i am from towel land.,i am from towelland,i am from towel land,i am from towelland,0.4,0.05,5,4
0015_000124.wav,"you know, answers to the name of tom's son.",you know answers to the name of tom son,you know answers to the name of toms son,you know answers to the name of tom son,0.1111111111111111,0.025,9,9
0015_000125.wav,to catch that bulrush root with my paw!,to catch that bulrush root with my paw,to catch that bulrush root with my paw,to catch that bulrush root with my paw,0.0,0.0,8,8
0015_000126.wav,this turn goes to the hill.,this turn goes to the hill,this turn goes to the hill,this turn goes to the hill,0.0,0.0,6,6
0015_000127.wav,cos i know i had some honey.,cause i know i had some honey,cos i know i had some honey,cause i know i had some honey,0.14285714285714285,0.1111111111111111,7,7
0015_000128.wav,put that rude grasshopper in jail!,put that rude grasshopper and jail,put that rude grasshopper in jail,put that rude grasshopper and jail,0.16666666666666666,0.06060606060606061,6,6
0015_000129.wav,a large flat ferry boat was moored beside-it.,a large flat ferry boat was moored beside it,a large flat ferry boat was moored besideit,a large flat ferry boat was moored beside it,0.25,0.023255813953488372,8,9
0015_000130.wav,and would spoil my joke.,and would spoil my joke,and would spoil my joke,and would spoil my joke,0.0,0.0,5,5
0015_000131.wav,it must come sometimes to jam a day.,must come sometimes to jam a day,it must come sometimes to jam a day,must come sometimes to jam a day,0.125,0.08571428571428572,8,7
0015_000132.wav,i thank you for this mercy!,i thank you for this mercy,i thank you for this mercy,i thank you for this mercy,0.0,0.0,6,6
0015_000133.wav,i smell the breath of an english.,i smell the breath of an english,i smell the breath of an english,i smell the breath of an english,0.0,0.0,7,7
0015_000134.wav,rare rabbit had a little apron.,rare rabbit had a little apron,rare rabbit had a little apron,rare rabbit had a little apron,0.0,0.0,6,6
0015_000135.wav,i blinked my eyes hard.,i blinked my eyes hard,i blinked my eyes hard,i blinked my eyes hard,0.0,0.0,5,5
0015_000136.wav,she has eaten the tapioca all-of it.,she has eaten the tapioka all of it,she has eaten the tapioca allof it,she has eaten the tapioka all of it,0.42857142857142855,0.058823529411764705,7,8
0015_000137.wav,the glass globe be.,let the glass globe be,the glass globe be,let the glass globe be,0.25,0.2222222222222222,4,5
0015_000138.wav,one requires the explorer to furnish proofs.,but one requires the explorer to furnish proofs,one requires the explorer to furnish proofs,but one requires the explorer to furnish proofs,0.14285714285714285,0.09302325581395349,7,8
0015_000139.wav,cuckoos is downheaded and crying.,cokus is downheaded and crying,cuckoos is downheaded and crying,cokus is downheaded and crying,0.2,0.125,5,5
0015_000140.wav,what an impetuous boy he is!,what an impetuous boy he is,what an impetuous boy he is,what an impetuous boy he is,0.0,0.0,6,6
0015_000141.wav,can i lodge here tonight?,can i lodge here to night,can i lodge here tonight,can i lodge here to night,0.4,0.041666666666666664,5,6
0015_000142.wav,wake now my merry tads!,wake now my merry tads,wake now my merry tads,wake now my merry tads,0.0,0.0,5,5
0015_000143.wav,pussy can sit by the fire and sing.,pussy can sit by the fire and sing,pussy can sit by the fire and sing,pussy can sit by the fire and sing,0.0,0.0,8,8
0015_000144.wav,we all see panda on tv or in the zoo.,we all see panda on tivi or in the zoo,we all see panda on tv or in the zoo,we all see panda on tivi or in the zoo,0.1,0.05555555555555555,10,10
0015_000145.wav,reed by the living pool!,read by the living pool,reed by the living pool,read by the living pool,0.2,0.043478260869565216,5,5
0015_000146.wav,"he said to jack, the chatterer.",he said to jack the chatterer,he said to jack the chatterer,he said to jack the chatterer,0.0,0.0,6,6
0015_000147.wav,and there you'll find a snap dragon fly.,and there you'll find a snapdragon fly,and there youll find a snap dragon fly,and there youll find a snapdragon fly,0.25,0.02631578947368421,8,7
0015_000148.wav,"and on the top of them, came winnie, the cute bear.",and on the top of them came winnie the cute bear,and on the top of them came winnie the cute bear,and on the top of them came winnie the cute bear,0.0,0.0,11,11
0015_000149.wav,my winding sheet!,my winding sheet,my winding sheet,my winding sheet,0.0,0.0,3,3
0015_000150.wav,i hope you enjoyed yourself?,i hope you enjoyed yourself,i hope you enjoyed yourself,i hope you enjoyed yourself,0.0,0.0,5,5
0015_000151.wav,all the way to china is home.,all the way to china is home,all the way to china is home,all the way to china is home,0.0,0.0,7,7
0015_000152.wav,guilty for what do you rule?,guilty for what do you rule,guilty for what do you rule,guilty for what do you rule,0.0,0.0,6,6
0015_000153.wav,but we are not high yet.,but we are not high yet,but we are not high yet,but we are not high yet,0.0,0.0,6,6
0015_000154.wav,he dreamt them all night.,he dreamt them all night,he dreamt them all night,he dreamt them all night,0.0,0.0,5,5
0015_000155.wav,this speech roused dame ilse to anger.,this speech roused a dame isle to anger,this speech roused dame ilse to anger,this speech roused a dame isle to anger,0.2857142857142857,0.10810810810810811,7,8
0015_000156.wav,the eye could not catch them.,tha eye could not catch them,the eye could not catch them,tha eye could not catch them,0.16666666666666666,0.03571428571428571,6,6
0015_000157.wav,"blackbird, and jay.",blackbird and jay,blackbird and jay,blackbird and jay,0.0,0.0,3,3
0015_000158.wav,it looks much better.,it looks much better,it looks much better,it looks much better,0.0,0.0,4,4
0015_000159.wav,such tunes are joy to a dancing fay.,such tunes are joy to a dancing fay,such tunes are joy to a dancing fay,such tunes are joy to a dancing fay,0.0,0.0,8,8
0015_000160.wav,"kitty, can you play chess?",kitty can you play chess,kitty can you play chess,kitty can you play chess,0.0,0.0,5,5
0015_000161.wav,that's a full grown colt.,that's a full grown colt,thats a full grown colt,thats a full grown colt,0.0,0.0,5,5
0015_000162.wav,i lent george three pounds.,island george three pounds,i lent george three pounds,island george three pounds,0.4,0.11538461538461539,5,4
0015_000163.wav,how they went to the mountains to eat nuts.,how they went to the mountains to eat nuts,how they went to the mountains to eat nuts,how they went to the mountains to eat nuts,0.0,0.0,9,9
0015_000164.wav,his large mouth curled into a sneer.,his large mouth curled into a sneer,his large mouth curled into a sneer,his large mouth curled into a sneer,0.0,0.0,7,7
0015_000165.wav,"they were going fast, with a light clip.",they were going fast with a light clip,they were going fast with a light clip,they were going fast with a light clip,0.0,0.0,8,8
0015_000166.wav,they ate beef at the butcher shop.,they ate beef at the butcher shop,they ate beef at the butcher shop,they ate beef at the butcher shop,0.0,0.0,7,7
0015_000167.wav,i toy with my liqueur.,i toyl with my liqor,i toy with my liqueur,i toyl with my liqor,0.4,0.19047619047619047,5,5
0015_000168.wav,"i said you looked like an egg, sir.",i said you looked like an egg sir,i said you looked like an egg sir,i said you looked like an egg sir,0.0,0.0,8,8
0015_000169.wav,sam waved his arm vaguely.,damel waved his arm vaguely,sam waved his arm vaguely,damel waved his arm vaguely,0.2,0.12,5,5
0015_000170.wav,but if you hadn't done them.,but if you hadn't done them,but if you hadnt done them,but if you hadnt done them,0.0,0.0,6,6
0015_000171.wav,i say neither yea nor nay.,i say neither yea or nay,i say neither yea nor nay,i say neither yea or nay,0.16666666666666666,0.04,6,6
0015_000172.wav,i shall say good bye.,i shall say good bye,i shall say good bye,i shall say good bye,0.0,0.0,5,5
0015_000173.wav,he searched through the box.,he searched through the box,he searched through the box,he searched through the box,0.0,0.0,5,5
0015_000174.wav,i pay half a crown a week extra.,i pay half a crown a week extra,i pay half a crown a week extra,i pay half a crown a week extra,0.0,0.0,8,8
0015_000175.wav,this have we won by our labour.,all this have we won by our labor,this have we won by our labour,all this have we won by our labor,0.2857142857142857,0.16666666666666666,7,8
0015_000176.wav,"she just smiled calmly, mother knows that is the best smile.",she just smiled calmly mother knows that is the best smile,she just smiled calmly mother knows that is the best smile,she just smiled calmly mother knows that is the best smile,0.0,0.0,11,11
0015_000177.wav,tom fell with a cloven head.,um fell with the clovinhead,tom fell with a cloven head,um fell with the clovinhead,0.6666666666666666,0.25925925925925924,6,5
0015_000178.wav,and vowed he'd change the pigtail's place.,and vowed he changed the pigtail's place,and vowed hed change the pigtails place,and vowed he changed the pigtails place,0.2857142857142857,0.05128205128205128,7,7
0015_000179.wav,daisy creams with pink edges.,dasy creams with pink edges,daisy creams with pink edges,dasy creams with pink edges,0.2,0.03571428571428571,5,5
0015_000180.wav,toast from the bread fruit tree.,toast from the bread fruit tree,toast from the bread fruit tree,toast from the bread fruit tree,0.0,0.0,6,6
0015_000181.wav,"first, issue a reward.",first issue a reward,first issue a reward,first issue a reward,0.0,0.0,4,4
0015_000182.wav,age forty five if a day a lie.,age forty five if a day a lie,age forty five if a day a lie,age forty five if a day a lie,0.0,0.0,8,8
0015_000183.wav,fresh pain seized paul's body.,fresh pain seized paul's body,fresh pain seized pauls body,fresh pain seized pauls body,0.0,0.0,5,5
0015_000184.wav,"we have been fine, haven't we?",we have been fine haven't we,we have been fine havent we,we have been fine havent we,0.0,0.0,6,6
0015_000185.wav,the new born baby is stolen as we go.,the new born baby is stolen as we go,the new born baby is stolen as we go,the new born baby is stolen as we go,0.0,0.0,9,9
0015_000186.wav,she jump at the tail and bite it savagely.,she jump at the tail and bite it savagely,she jump at the tail and bite it savagely,she jump at the tail and bite it savagely,0.0,0.0,9,9
0015_000187.wav,hour out of guildford town.,an hour out of guildford town,hour out of guildford town,an hour out of guildford town,0.2,0.11538461538461539,5,6
0015_000188.wav,now quicker the fiddle went.,now quicker the fiddle went,now quicker the fiddle went,now quicker the fiddle went,0.0,0.0,5,5
0015_000189.wav,when such wanderers meet.,when such wanderers meet,when such wanderers meet,when such wanderers meet,0.0,0.0,4,4
0015_000190.wav,and they were sandy yellow brownish all over.,and they were sandy yellow brownish all over,and they were sandy yellow brownish all over,and they were sandy yellow brownish all over,0.0,0.0,8,8
0015_000191.wav,i make her quite nervy at times.,i make her quite nervy at times,i make her quite nervy at times,i make her quite nervy at times,0.0,0.0,7,7
0015_000192.wav,i have had to grow old.,i have had to grow old,i have had to grow old,i have had to grow old,0.0,0.0,6,6
0015_000193.wav,please hire me after you.,please hire me after you,please hire me after you,please hire me after you,0.0,0.0,5,5
0015_000194.wav,"yes, i miss her.",yes i miss her,yes i miss her,yes i miss her,0.0,0.0,4,4
0015_000195.wav,a boat put out-on the bay.,a boat put out on the bay,a boat put outon the bay,a boat put out on the bay,0.3333333333333333,0.041666666666666664,6,7
0015_000196.wav,clear are your eyes and bright your breath!,clear are your eyes and bright your breath,clear are your eyes and bright your breath,clear are your eyes and bright your breath,0.0,0.0,8,8
0015_000197.wav,"fur flew through the air, teeth gnashed.",furr flew through the air teeth gnashed,fur flew through the air teeth gnashed,furr flew through the air teeth gnashed,0.14285714285714285,0.02631578947368421,7,7
0015_000198.wav,i'd shoot myself. a pause.,i'd shoot myself a pause,id shoot myself a pause,id shoot myself a pause,0.0,0.0,5,5
0015_000199.wav,captain tom receives an angry letter.,captain tom receives an angry letter,captain tom receives an angry letter,captain tom receives an angry letter,0.0,0.0,6,6
0015_000200.wav,that cloth does not look worth much!,that cloth does not look worth much,that cloth does not look worth much,that cloth does not look worth much,0.0,0.0,7,7
0015_000201.wav,"a lady, is on alice's lap!",a lady is on alice's lap,a lady is on alices lap,a lady is on alices lap,0.0,0.0,6,6
0015_000202.wav,that sounds good.,that sounds good,that sounds good,that sounds good,0.0,0.0,3,3
0015_000203.wav,i was not grabbed.,i was not grabbed,i was not grabbed,i was not grabbed,0.0,0.0,4,4
0015_000204.wav,the song is really louding on a gate.,the song is really louding on a gat,the song is really louding on a gate,the song is really louding on a gat,0.125,0.027777777777777776,8,8
0015_000205.wav,fear neither root nor sprout!,fear neither root nor sprout,fear neither root nor sprout,fear neither root nor sprout,0.0,0.0,5,5
0015_000206.wav,still you owe it a duty.,still you owe it a duty,still you owe it a duty,still you owe it a duty,0.0,0.0,6,6
0015_000207.wav,"what am i, i'm a racer, son of god.",what am i i'm a racer son of god,what am i im a racer son of god,what am i im a racer son of god,0.0,0.0,9,9
0015_000208.wav,"however, somebody killed something.",however somebody killed something,however somebody killed something,however somebody killed something,0.0,0.0,4,4
0015_000209.wav,a raging fire was-in his eyes.,a raging fire was in his eyes,a raging fire wasin his eyes,a raging fire was in his eyes,0.3333333333333333,0.03571428571428571,6,7
0015_000210.wav,it weighs seven point five kilogram.,it weighs seven point five kilogram,it weighs seven point five kilogram,it weighs seven point five kilogram,0.0,0.0,6,6
0015_000211.wav,"from each cake, there sprang a huge dog.",from each cake there sprang a huge dog,from each cake there sprang a huge dog,from each cake there sprang a huge dog,0.0,0.0,8,8
0015_000212.wav,no thank you.,no thank you,no thank you,no thank you,0.0,0.0,3,3
0015_000213.wav,"let it give us a chance, my precious.",let it give us a chance my precious,let it give us a chance my precious,let it give us a chance my precious,0.0,0.0,8,8
0015_000214.wav,"but what about this thing, sticky!",but what about this thing sticky,but what about this thing sticky,but what about this thing sticky,0.0,0.0,6,6
0015_000215.wav,he likes dragons very much.,he likes dragons very much,he likes dragons very much,he likes dragons very much,0.0,0.0,5,5
0015_000216.wav,it isn't picked at all.,it isn't picked at all,it isnt picked at all,it isnt picked at all,0.0,0.0,5,5
0015_000217.wav,cruelty shall cost your life !,you cruelty shall cost your life,cruelty shall cost your life,you cruelty shall cost your life,0.2,0.14285714285714285,5,6
0015_000218.wav,i'll send for tom to my boudoir.,i'll send for tom to my boudoir,ill send for tom to my boudoir,ill send for tom to my boudoir,0.0,0.0,7,7
0015_000219.wav,but the tune isn't his own invention.,but the tune isn't his own invention,but the tune isnt his own invention,but the tune isnt his own invention,0.0,0.0,7,7
0015_000220.wav,her paw went into your eye?,her pa went into your eye,her paw went into your eye,her pa went into your eye,0.16666666666666666,0.038461538461538464,6,6
0015_000221.wav,i am a selfish sinner.,i am a selfish sinner,i am a selfish sinner,i am a selfish sinner,0.0,0.0,5,5
0015_000222.wav,ask god to help you.,ask god to help you,ask god to help you,ask god to help you,0.0,0.0,5,5
0015_000223.wav,"pick, pick, pick!",pick pick pick,pick pick pick,pick pick pick,0.0,0.0,3,3
0015_000224.wav,do you know the lid opens?,do you know the lid opens,do you know the lid opens,do you know the lid opens,0.0,0.0,6,6
0015_000225.wav,her existence makes him pleasant.,her existence makes him pleasant,her existence makes him pleasant,her existence makes him pleasant,0.0,0.0,5,5
0015_000226.wav,and the next day. nurse will be released.,and the next day nurse will be released,and the next day nurse will be released,and the next day nurse will be released,0.0,0.0,8,8
0015_000227.wav,"born once every one hundred years, dies in flames!",born once every one hundred years dies in flames,born once every one hundred years dies in flames,born once every one hundred years dies in flames,0.0,0.0,9,9
0015_000228.wav,it says no way! shouted daisy.,it says no way shouted daisy,it says no way shouted daisy,it says no way shouted daisy,0.0,0.0,6,6
0015_000229.wav,the first year they sowed rye.,the first year they sewed ry,the first year they sowed rye,the first year they sewed ry,0.3333333333333333,0.06896551724137931,6,6
0015_000230.wav,your own wife is not at home.,your own wife is not at home,your own wife is not at home,your own wife is not at home,0.0,0.0,7,7
0015_000231.wav,he told me that i ought to change.,he told me that i ought to change,he told me that i ought to change,he told me that i ought to change,0.0,0.0,8,8
0015_000232.wav,"will call her lili, for short.",we'll call her lily for short,will call her lili for short,well call her lily for short,0.3333333333333333,0.07142857142857142,6,6
0015_000233.wav,why should i care though david's lips were twitching?,why should i care though david's lips were twitching,why should i care though davids lips were twitching,why should i care though davids lips were twitching,0.0,0.0,9,9
0015_000234.wav,"hurry up, hurry up!",hurry up hurry up,hurry up hurry up,hurry up hurry up,0.0,0.0,4,4
0015_000235.wav,"if not, i shall go no further.",if not i shall go no further,if not i shall go no further,if not i shall go no further,0.0,0.0,7,7
0015_000236.wav,how rash you are!,how rash you are,how rash you are,how rash you are,0.0,0.0,4,4
0015_000237.wav,what would they do at the end of the year?,what would they do at the end of the year,what would they do at the end of the year,what would they do at the end of the year,0.0,0.0,10,10
0015_000238.wav,today isn't any other day.,to day isn't any other day,today isnt any other day,to day isnt any other day,0.4,0.041666666666666664,5,6
0015_000239.wav,this is the way that snakes always talk.,this is the way that snakes always talk,this is the way that snakes always talk,this is the way that snakes always talk,0.0,0.0,8,8
0015_000240.wav,both side were softly curved.,both side were softly curved,both side were softly curved,both side were softly curved,0.0,0.0,5,5
0015_000241.wav,we have showed his shark tooth.,we have showed his shark tooth,we have showed his shark tooth,we have showed his shark tooth,0.0,0.0,6,6
0015_000242.wav,give me your hand or i will cry harder than before.,give me your hand or i will cry harder than before,give me your hand or i will cry harder than before,give me your hand or i will cry harder than before,0.0,0.0,11,11
0015_000243.wav,and has you slain him?,and has you slain him,and has you slain him,and has you slain him,0.0,0.0,5,5
0015_000244.wav,off for the prison ship.,off for the prisonship,off for the prison ship,off for the prisonship,0.4,0.043478260869565216,5,4
0015_000245.wav,do you think it's a woozle?,do you think it's a woozle,do you think its a woozle,do you think its a woozle,0.0,0.0,6,6
0015_000246.wav,we can not do it sir.,we cannot do it sir,we can not do it sir,we cannot do it sir,0.3333333333333333,0.05,6,5
0015_000247.wav,she and i are running a neck and neck race.,she and i are running a neck and neck race,she and i are running a neck and neck race,she and i are running a neck and neck race,0.0,0.0,10,10
0015_000248.wav,in which piglet meets a elephant.,in which piglet meets are elephant,in which piglet meets a elephant,in which piglet meets are elephant,0.16666666666666666,0.0625,6,6
0015_000249.wav,you may imagine how i gape.,you may imagine how i gape,you may imagine how i gape,you may imagine how i gape,0.0,0.0,6,6
0015_000250.wav,her kind and firm glance.,her kind and firm glance,her kind and firm glance,her kind and firm glance,0.0,0.0,5,5
0015_000251.wav,the ladybug told them proudly.,the lady bug told them proudly,the ladybug told them proudly,the lady bug told them proudly,0.4,0.034482758620689655,5,6
0015_000252.wav,i am run off my feet.,i am run off my feet,i am run off my feet,i am run off my feet,0.0,0.0,6,6
0015_000253.wav,i have a soothsayer.,i have a soothsayer,i have a soothsayer,i have a soothsayer,0.0,0.0,4,4
0015_000254.wav,she laughed.,she laughed,she laughed,she laughed,0.0,0.0,2,2
0015_000255.wav,"this was the twenty fifth of november, seventeen eighty three.",this was the twenty fifth of november seventeen eighty three,this was the twenty fifth of november seventeen eighty three,this was the twenty fifth of november seventeen eighty three,0.0,0.0,10,10
0015_000256.wav,i must have two to fetch and carry.,i must have two to fetch and carry,i must have two to fetch and carry,i must have two to fetch and carry,0.0,0.0,8,8
0015_000257.wav,i would scoff at these followers.,i would scoff at these followers,i would scoff at these followers,i would scoff at these followers,0.0,0.0,6,6
0015_000258.wav,"mum shuts one's mouth up, doesn't it.",mum shuts one's mouth up doesn't it,mum shuts ones mouth up doesnt it,mum shuts ones mouth up doesnt it,0.0,0.0,7,7
0015_000259.wav,the song is called ways and means.,the song is called ways and means,the song is called ways and means,the song is called ways and means,0.0,0.0,7,7
0015_000260.wav,"as soon as she went in, there was disorder.",as soon as she went in there was disorder,as soon as she went in there was disorder,as soon as she went in there was disorder,0.0,0.0,9,9
0015_000261.wav,after a while he perceived both giants.,after a while he perceived both giants,after a while he perceived both giants,after a while he perceived both giants,0.0,0.0,7,7
0015_000262.wav,i believe you are one of them!,i believe you are one of them,i believe you are one of them,i believe you are one of them,0.0,0.0,7,7
0015_000263.wav,she said in subdued voice.,she said in subdued voice,she said in subdued voice,she said in subdued voice,0.0,0.0,5,5
0015_000264.wav,slam the doors and wedge them!,slammd the doors and wedged them,slam the doors and wedge them,slammd the doors and wedged them,0.3333333333333333,0.10344827586206896,6,6
0015_000265.wav,i've just shot a stag.,i've just shot a stag,ive just shot a stag,ive just shot a stag,0.0,0.0,5,5
0015_000266.wav,we may join with that power.,we may join with that power,we may join with that power,we may join with that power,0.0,0.0,6,6
0015_000267.wav,chapter eleven on the doorstep.,chapter eleven on the doorstep,chapter eleven on the doorstep,chapter eleven on the doorstep,0.0,0.0,5,5
0015_000268.wav,he showed no signs of age.,he showed no signs of age,he showed no signs of age,he showed no signs of age,0.0,0.0,6,6
0015_000269.wav,but show me now your map!,but show me now your map,but show me now your map,but show me now your map,0.0,0.0,6,6
0015_000270.wav,"chew leaves quickly, said rabbit.",che leaves quickly said rabbit,chew leaves quickly said rabbit,che leaves quickly said rabbit,0.2,0.03225806451612903,5,5
0015_000271.wav,i say i will be emperor.,i say i will be emperor,i say i will be emperor,i say i will be emperor,0.0,0.0,6,6
0015_000272.wav,no admittance except on party business.,no admittance except on party business,no admittance except on party business,no admittance except on party business,0.0,0.0,6,6
0015_000273.wav,it just soon swim your way as others do.,i'd just as soon swim your way as others do,it just soon swim your way as others do,id just as soon swim your way as others do,0.2222222222222222,0.10256410256410256,9,10
0015_000274.wav,because he was a man with infinite resource and sagacity.,because he was a man with infinite resource and sagacity,because he was a man with infinite resource and sagacity,because he was a man with infinite resource and sagacity,0.0,0.0,10,10
0015_000275.wav,you shouldn't have pricked him with your horn.,shouldn't have pricked him with your horn,you shouldnt have pricked him with your horn,shouldnt have pricked him with your horn,0.125,0.09090909090909091,8,7
0015_000276.wav,can your name be more hilarious?,can your name be more hilarious,can your name be more hilarious,can your name be more hilarious,0.0,0.0,6,6
0015_000277.wav,the end part is fish mouth.,the end part is fishmouth,the end part is fish mouth,the end part is fishmouth,0.3333333333333333,0.038461538461538464,6,5
0015_000278.wav,i know you .,i know you,i know you,i know you,0.0,0.0,3,3
0015_000279.wav,these words behind the ears is nonsense.,these words behind the ears is nonsense,these words behind the ears is nonsense,these words behind the ears is nonsense,0.0,0.0,7,7
0015_000280.wav,your path now goes south.,your path now goes south,your path now goes south,your path now goes south,0.0,0.0,5,5
0015_000281.wav,he can not help doing so.,he could not help doing so,he can not help doing so,he could not help doing so,0.16666666666666666,0.16666666666666666,6,6
0015_000282.wav,alice i won't forget it again.,alice i won't forget it again,alice i wont forget it again,alice i wont forget it again,0.0,0.0,6,6
0015_000283.wav,they had been named tom and jerry.,they had been named tomand jerry,they had been named tom and jerry,they had been named tomand jerry,0.2857142857142857,0.030303030303030304,7,6
0015_000284.wav,"chapter eighteen, the return journey.",chapter eighteen the return journey,chapter eighteen the return journey,chapter eighteen the return journey,0.0,0.0,5,5
0015_000285.wav,"the straw, charcoal and the pea.",the straw charcoal and the p,the straw charcoal and the pea,the straw charcoal and the p,0.16666666666666666,0.06666666666666667,6,6
